Source,Target,Type,weight,book
hodor,jojen-reed,undirected,11,5
hodor,meera-reed,undirected,21,5
holly,jeyne-poole,undirected,4,5
holly,rowan,undirected,3,5
holly,theon-greyjoy,undirected,10,5
hop-robin,jon-snow,undirected,4,5
hosteen-frey,wyman-manderly,undirected,5,5
hoster-blackwood,jaime-lannister,undirected,4,5
hother-umber,jon-umber-(greatjon),undirected,3,5
hother-umber,mors-umber,undirected,3,5
hother-umber,ramsay-snow,undirected,5,5
hother-umber,wyman-manderly,undirected,5,5
illyrio-mopatis,jon-connington,undirected,6,5
illyrio-mopatis,rolly-duckfield,undirected,6,5
illyrio-mopatis,tyrion-lannister,undirected,30,5
ilyn-payne,meryn-trant,undirected,3,5
ilyn-payne,rafford,undirected,3,5
irri,jhiqui,undirected,24,5
irri,missandei,undirected,9,5
irri,rakharo,undirected,5,5
irri,skahaz-mo-kandaq,undirected,5,5
jack-bulwer,jon-snow,undirected,3,5
jaime-lannister,jonos-bracken,undirected,9,5
jaime-lannister,josmyn-peckledon,undirected,3,5
jaime-lannister,kevan-lannister,undirected,3,5
jaime-lannister,robert-baratheon,undirected,4,5
jaime-lannister,tyrion-lannister,undirected,4,5
jaime-lannister,tytos-blackwood,undirected,6,5
janos-slynt,jon-snow,undirected,16,5
jared-frey,rhaegar-frey,undirected,3,5
jeor-mormont,jon-snow,undirected,11,5
jeor-mormont,qhorin-halfhand,undirected,3,5
jeyne-poole,ramsay-snow,undirected,12,5
jeyne-poole,roose-bolton,undirected,3,5
jeyne-poole,rowan,undirected,3,5
jeyne-poole,squirrel,undirected,3,5
jeyne-poole,theon-greyjoy,undirected,24,5
jhiqui,missandei,undirected,10,5
jhiqui,rakharo,undirected,5,5
jhiqui,skahaz-mo-kandaq,undirected,3,5
jhogo,rakharo,undirected,6,5
joffrey-baratheon,tommen-baratheon,undirected,3,5
joffrey-baratheon,tyrion-lannister,undirected,10,5
jojen-reed,meera-reed,undirected,21,5
jon-connington,lemore,undirected,11,5
jon-connington,myles-toyne,undirected,9,5
jon-connington,nyessos-vhassar,undirected,3,5
jon-connington,rhaegar-targaryen,undirected,7,5
jon-connington,robert-baratheon,undirected,8,5
jon-connington,rolly-duckfield,undirected,12,5
jon-connington,tyrion-lannister,undirected,37,5
jon-connington,tywin-lannister,undirected,4,5
jon-connington,varys,undirected,6,5
jon-connington,yandry,undirected,9,5
jon-snow,leathers,undirected,18,5
jon-snow,malegorn,undirected,5,5
jon-snow,mance-rayder,undirected,25,5
jon-snow,melisandre,undirected,48,5
jon-snow,mully,undirected,14,5
jon-snow,narbert-grandison,undirected,3,5
jon-snow,othell-yarwyck,undirected,10,5
jon-snow,owen,undirected,3,5
jon-snow,patrek-of-kings-mountain,undirected,7,5
jon-snow,pypar,undirected,5,5
jon-snow,qhorin-halfhand,undirected,3,5
jon-snow,rattleshirt,undirected,23,5
jon-snow,robb-stark,undirected,10,5
jon-snow,rory,undirected,6,5
jon-snow,samwell-tarly,undirected,14,5
jon-snow,sansa-stark,undirected,3,5
jon-snow,satin,undirected,15,5
jon-snow,selyse-florent,undirected,38,5
jon-snow,shireen-baratheon,undirected,4,5
jon-snow,sigorn,undirected,6,5
jon-snow,soren-shieldbreaker,undirected,3,5
jon-snow,stannis-baratheon,undirected,73,5
jon-snow,tom-barleycorn,undirected,4,5
jon-snow,toregg,undirected,6,5
jon-snow,tormund,undirected,50,5
jon-snow,tycho-nestoris,undirected,12,5
jon-snow,ulmer,undirected,3,5
jon-snow,val,undirected,37,5
jon-snow,weeper,undirected,3,5
jon-snow,wick-whittlestick,undirected,5,5
jon-snow,wun-weg-wun-dar-wun,undirected,11,5
jon-snow,ygritte,undirected,14,5
jorah-mormont,nurse,undirected,4,5
jorah-mormont,penny,undirected,9,5
jorah-mormont,tyrion-lannister,undirected,27,5
joramun,mance-rayder,undirected,3,5
joramun,melisandre,undirected,4,5
justin-massey,richard-horpe,undirected,7,5
justin-massey,stannis-baratheon,undirected,10,5
kasporio,tybero-istarion,undirected,3,5
kasporio,tyrion-lannister,undirected,3,5
kedry,quentyn-martell,undirected,3,5
kerwin,victarion-greyjoy,undirected,12,5
kevan-lannister,mace-tyrell,undirected,5,5
kevan-lannister,pycelle,undirected,5,5
kevan-lannister,randyll-tarly,undirected,6,5
kevan-lannister,ronnet-connington,undirected,3,5
kevan-lannister,tommen-baratheon,undirected,11,5
kevan-lannister,tywin-lannister,undirected,3,5
kevan-lannister,varys,undirected,3,5
khrazz,spotted-cat,undirected,4,5
khrazz,steelskin,undirected,3,5
kindly-man,waif,undirected,6,5
leaf,meera-reed,undirected,6,5
leathers,toregg,undirected,4,5
leathers,tormund,undirected,3,5
leathers,wun-weg-wun-dar-wun,undirected,9,5
lemore,rolly-duckfield,undirected,5,5
lemore,tyrion-lannister,undirected,16,5
lemore,yandry,undirected,5,5
lemore,ysilla,undirected,3,5
leona-woolfield,wyman-manderly,undirected,4,5
longwater-pyke,victarion-greyjoy,undirected,3,5
lorren,sybelle-glover,undirected,3,5
luton,skinner,undirected,3,5
lyanna-mormont,stannis-baratheon,undirected,3,5
lyanna-stark,rhaegar-targaryen,undirected,4,5
mace-tyrell,pycelle,undirected,4,5
mace-tyrell,randyll-tarly,undirected,5,5
mace-tyrell,robert-strong,undirected,3,5
maege-mormont,robb-stark,undirected,4,5
malaquo-maegyr,nyessos-vhassar,undirected,7,5
malegorn,narbert-grandison,undirected,3,5
malegorn,selyse-florent,undirected,5,5
mance-rayder,melisandre,undirected,6,5
mance-rayder,ramsay-snow,undirected,7,5
mance-rayder,rowan,undirected,4,5
mance-rayder,squirrel,undirected,5,5
mance-rayder,stannis-baratheon,undirected,16,5
mance-rayder,theon-greyjoy,undirected,9,5
mance-rayder,tormund,undirected,12,5
mance-rayder,val,undirected,6,5
mance-rayder,varamyr,undirected,3,5
marlon-manderly,stannis-baratheon,undirected,3,5
marselen,symon-stripeback,undirected,4,5
marya-seaworth,stannis-baratheon,undirected,3,5
melisandre,rattleshirt,undirected,6,5
melisandre,selyse-florent,undirected,11,5
melisandre,sigorn,undirected,3,5
melisandre,stannis-baratheon,undirected,32,5
melisandre,ygritte,undirected,3,5
meris,quentyn-martell,undirected,14,5
meris,tattered-prince,undirected,9,5
meryn-trant,rafford,undirected,3,5
mezzara,qezza,undirected,3,5
miklaz,qezza,undirected,4,5
missandei,quentyn-martell,undirected,3,5
missandei,skahaz-mo-kandaq,undirected,6,5
moelle,scolera,undirected,10,5
moelle,unella,undirected,12,5
moqorro,rodrik-sparr,undirected,4,5
moqorro,tyrion-lannister,undirected,7,5
moqorro,victarion-greyjoy,undirected,21,5
morgo,tyrion-lannister,undirected,4,5
mors-umber,stannis-baratheon,undirected,7,5
myrcella-baratheon,stannis-baratheon,undirected,3,5
myrcella-baratheon,tommen-baratheon,undirected,8,5
myrcella-baratheon,trystane-martell,undirected,4,5
myrcella-baratheon,tyrion-lannister,undirected,5,5
narbert-grandison,patrek-of-kings-mountain,undirected,3,5
narbert-grandison,selyse-florent,undirected,8,5
nurse,penny,undirected,4,5
nurse,tyrion-lannister,undirected,8,5
nurse,yezzan-zo-qaggaz,undirected,12,5
nymeria-sand,obara-sand,undirected,8,5
nymeria-sand,tyene-sand,undirected,7,5
obara-sand,tyene-sand,undirected,6,5
old-bill-bone,quentyn-martell,undirected,3,5
othell-yarwyck,weeper,undirected,4,5
patchface,selyse-florent,undirected,3,5
patchface,shireen-baratheon,undirected,3,5
patrek-of-kings-mountain,selyse-florent,undirected,7,5
patrek-of-kings-mountain,wun-weg-wun-dar-wun,undirected,3,5
penny,sweets,undirected,4,5
penny,tyrion-lannister,undirected,59,5
penny,yezzan-zo-qaggaz,undirected,9,5
petyr-baelish,varys,undirected,4,5
pypar,todder,undirected,4,5
qarl-the-maid,tristifer-botley,undirected,5,5
qavo-nogarys,tyrion-lannister,undirected,6,5
quentyn-martell,tattered-prince,undirected,14,5
qyburn,robert-strong,undirected,4,5
ralf-(limper),victarion-greyjoy,undirected,3,5
ramsay-snow,roose-bolton,undirected,14,5
ramsay-snow,skinner,undirected,5,5
ramsay-snow,sour-alyn,undirected,6,5
ramsay-snow,stannis-baratheon,undirected,8,5
ramsay-snow,theon-greyjoy,undirected,87,5
ramsay-snow,walder-frey-(son-of-merrett),undirected,3,5
ramsay-snow,wyman-manderly,undirected,5,5
ramsay-snow,yellow-dick,undirected,7,5
randyll-tarly,robert-strong,undirected,3,5
reznak-mo-reznak,skahaz-mo-kandaq,undirected,5,5
rhaegar-frey,wyman-manderly,undirected,3,5
rhaegar-targaryen,robert-baratheon,undirected,7,5
richard-horpe,stannis-baratheon,undirected,3,5
rickon-stark,robb-stark,undirected,3,5
rickon-stark,theon-greyjoy,undirected,4,5
robb-stark,rodrik-cassel,undirected,3,5
robb-stark,stannis-baratheon,undirected,6,5
robb-stark,theon-greyjoy,undirected,7,5
robb-stark,wyman-manderly,undirected,3,5
robert-baratheon,stannis-baratheon,undirected,11,5
robert-baratheon,tommen-baratheon,undirected,4,5
robert-baratheon,tywin-lannister,undirected,3,5
robert-baratheon,val,undirected,3,5
robert-baratheon,viserys-targaryen,undirected,3,5
robert-baratheon,willam-dustin,undirected,3,5
robett-glover,stannis-baratheon,undirected,4,5
rodrik-cassel,theon-greyjoy,undirected,3,5
rodrik-sparr,victarion-greyjoy,undirected,7,5
roger-ryswell,theon-greyjoy,undirected,4,5
rolly-duckfield,tyrion-lannister,undirected,20,5
rolly-duckfield,yandry,undirected,12,5
rolly-duckfield,ysilla,undirected,9,5
roose-bolton,stannis-baratheon,undirected,13,5
roose-bolton,theon-greyjoy,undirected,14,5
roose-bolton,walda-frey-(daughter-of-merrett),undirected,4,5
roose-bolton,wyman-manderly,undirected,5,5
roose-ryswell,stannis-baratheon,undirected,3,5
rowan,squirrel,undirected,5,5
rowan,theon-greyjoy,undirected,12,5
salladhor-saan,stannis-baratheon,undirected,8,5
samwell-tarly,stannis-baratheon,undirected,8,5
satin,selyse-florent,undirected,4,5
scar,tyrion-lannister,undirected,8,5
scar,yezzan-zo-qaggaz,undirected,4,5
scolera,unella,undirected,12,5
selyse-florent,shireen-baratheon,undirected,8,5
selyse-florent,stannis-baratheon,undirected,14,5
selyse-florent,val,undirected,15,5
selyse-florent,wun-weg-wun-dar-wun,undirected,5,5
shae,tysha,undirected,4,5
shireen-baratheon,stannis-baratheon,undirected,4,5
shireen-baratheon,val,undirected,4,5
shrouded-lord,tyrion-lannister,undirected,4,5
sigorn,stannis-baratheon,undirected,3,5
skinner,sour-alyn,undirected,6,5
skinner,theon-greyjoy,undirected,4,5
sour-alyn,theon-greyjoy,undirected,8,5
sour-alyn,yellow-dick,undirected,3,5
squirrel,theon-greyjoy,undirected,7,5
stannis-baratheon,theomore,undirected,3,5
stannis-baratheon,theon-greyjoy,undirected,10,5
stannis-baratheon,tommen-baratheon,undirected,7,5
stannis-baratheon,tycho-nestoris,undirected,7,5
stannis-baratheon,tyrion-lannister,undirected,3,5
stannis-baratheon,tywin-lannister,undirected,3,5
stannis-baratheon,val,undirected,15,5
stannis-baratheon,william-foxglove,undirected,3,5
stannis-baratheon,wyman-manderly,undirected,19,5
sweets,tyrion-lannister,undirected,7,5
sweets,yezzan-zo-qaggaz,undirected,6,5
sybell-spicer,wyman-manderly,undirected,3,5
theomore,wyman-manderly,undirected,3,5
theon-greyjoy,walda-frey-(daughter-of-merrett),undirected,3,5
theon-greyjoy,walder-frey-(son-of-jammos),undirected,6,5
theon-greyjoy,walder-frey-(son-of-merrett),undirected,6,5
theon-greyjoy,wex-pyke,undirected,3,5
theon-greyjoy,willow-witch-eye,undirected,4,5
theon-greyjoy,wyman-manderly,undirected,3,5
theon-greyjoy,yellow-dick,undirected,5,5
thistle,varamyr,undirected,7,5
toregg,tormund,undirected,8,5
tormund,val,undirected,9,5
tormund,weeper,undirected,9,5
tybero-istarion,tyrion-lannister,undirected,8,5
tyrion-lannister,tysha,undirected,4,5
tyrion-lannister,tywin-lannister,undirected,18,5
tyrion-lannister,varys,undirected,7,5
tyrion-lannister,yandry,undirected,15,5
tyrion-lannister,yezzan-zo-qaggaz,undirected,17,5
tyrion-lannister,ysilla,undirected,11,5
tywin-lannister,wylis-manderly,undirected,3,5
victarion-greyjoy,wulfe,undirected,3,5
walder-frey-(son-of-jammos),walder-frey-(son-of-merrett),undirected,10,5
yandry,ysilla,undirected,14,5
